,Address,Lat,Lng,Name,Avgscore
1082,"521 Court StBrooklyn, NY 11231",40.674946999999996,-73.9992,The Treats Truck,9.0
1083,"46 Mott StNew York, NY 10013",40.715292,-73.99853399999999,Fong Inn Too,8.0
1084,"7306 3rd AveBrooklyn, NY 11209",40.632669,-74.0276,Crepe Factory,9.0
1085,"1073 6th Ave, Fl 2New York, NY 10018",40.753729,-73.98494000000001,Cafe Zaiya,7.0
1086,"247 E 14th StNew York, NY 10003",40.732626,-73.985099,T-Swirl Crpe,9.0
1087,"36-16 30th AveAstoria, NY 11103",40.764589,-73.916945,T-Swirl Crepe,8.0
1088,"80 Berry StBrooklyn, NY 11249",40.719893,-73.9579,Cheeseboat,9.0
1089,"2 Mott StNew York, NY 10013",40.713798,-73.99848,T-Swirl Crepe,9.0
1090,"70-23 Austin StForest Hills, NY 11375",40.720859999999995,-73.8461,T-Swirl Crepe,8.0
1091,"113 Ave ANew York, NY 10009",40.726324,-73.983699,Ray's Candy Store,9.0
1092,"119 Baxter StNew York, NY 10013",40.717919,-73.99887,Taiyaki NYC,9.0
1093,"641 Amsterdam AveNew York, NY 10025",40.790859000000005,-73.972284,Chocolate Works,7.0
1094,"212 E BroadwayNew York, NY 10002",40.714818,-73.9877,Rawsome Treats,9.0
1095,"43-31 33rd StLong Island City, NY 11101",40.745737,-73.9314,Sweet & Sara,10.0
1096,"62 Carmine StNew York, NY 10014",40.729714,-74.004137,Sweet Revenge,8.0
1097,"90 Bedford StNew York, NY 10014",40.73238,-74.0053,The Little Owl,8.0
1098,"334 W 46th StNew York, NY 10036",40.760196,-73.9893,Dim Sum Palace,9.0
1099,"10 Kenmare StNew York, NY 10012",40.720302000000004,-73.9944,Nom Wah Nolita,9.0
1100,"2170 BroadwayNew York, NY 10024",40.782115999999995,-73.9807,RedFarm,7.0
1101,"15 Greenwich AveNew York, NY 10014",40.734352,-74.00008199999999,Niu Noodle House,8.0
1102,"167 3rd AveNew York, NY 10003",40.734631,-73.985873,Joe Jr. Restaurant,8.0
1103,"2061 2nd AveNew York, NY 10029",40.790568,-73.942769,Triple A Restaurant,7.0
1104,"2342 30th AveLong Island City, NY 11102",40.768575,-73.92535,Crescent Kitchen,9.0
1105,"68 Greenpoint AveBrooklyn, NY 11222",40.729517,-73.95822700000001,Hail Mary,8.0
1106,"85 BroadwayBrooklyn, NY 11211",40.71069,-73.9655,Diner,8.0
1107,"1515 BroadwayNew York, NY 10036",40.758266,-73.986653,Junior's Restaurant,8.0
1108,"111 E 48th StNew York, NY 10017",40.755854,-73.973272,Gin Parlour,10.0
1109,"2664 BroadwayNew York, NY 10025",40.797968,-73.968974,Broadway Restaurant,8.0
1110,"W 46th StreetNew York, NY 10036",40.758587,-73.985,The View / Marriott Marquis hotel,6.0
1111,"250 Vesey StreetNew York, NY 10281",40.71418,-74.0155,Amada,7.0
1112,"144 2nd AveNew York, NY 10003",40.729015000000004,-73.9871,Veselka,8.0
1113,"245 S 1st StBrooklyn, NY 11211",40.712769,-73.957915,Dardy Bar,9.0
1114,"32 Cliff StNew York, NY 10038",40.708103,-74.0049,Iron Horse NYC,8.0
1115,"627 9th AveNew York, NY 10036",40.760028000000005,-73.991766,Rudy's Bar & Grill,8.0
1116,"630 10th AveNew York, NY 10036",40.761285,-73.993935,Lali Restaurant,9.0
1117,"39-17 103rd StCorona, NY 11368",40.750234999999996,-73.86286,La Cabana,9.0
1118,"293 BroadwayBrooklyn, NY 11211",40.708723,-73.95814,La Isla Restaurant,8.0
1119,"316 W 39th StNew York, NY 10018",40.755565999999995,-73.992149,Cafe Mofongo,8.0
1120,"210 1st AveNew York, NY 10009",40.730345,-73.98298100000001,Gena's Grill,8.0
1121,"588 Malcolm X BlvdNew York, NY 10037",40.816990000000004,-73.938418,Don Rico Pollo,5.0
1122,"449 W 51st StNew York, NY 10019",40.76494,-73.990225,Zoralie Restaurant,9.0
1123,"126 Nassau AveGreenpoint, NY 11222",40.724354999999996,-73.94846,Moe's Doughs Donut Shop,9.0
1124,"66-28 Fresh Pond RdRidgewood, NY 11385",40.708086,-73.8981,Little Egypt,9.0
1125,"140 Charles StNew York, NY 10014",40.733944,-74.0081,Casa La Femme,7.0
1126,"New York, NY 10001",40.753685,-73.999163,La Sonrisa Empanadas,9.0
1127,"11 Abingdon SqNew York, NY 10014",40.737092,-74.005145,Injera,9.0
1128,"45 Spring StNew York, NY 10012",40.722087,-73.99608,Taim Falafel,8.0
1129,"94 W 46th StNew York, NY 10036",40.757329,-73.98214499999999,Moshe's Falafel,8.0
1130,"10 E 17th StNew York, NY 10003",40.737558,-73.991465,Moshe's Falafel,9.0
1131,"104 8th AveNew York, NY 10011",40.740579,-74.001898,Wrapido,8.0
1132,"53rd & Park AveNew York, NY 10022",40.759234,-73.972864,King of Falafel & Shawarma - Cart,9.0
1133,"Cedar St And BroadwayNew York, NY 10006",40.70882,-74.010726,Sam's Falafel Stand,9.0
1134,"71 Sullivan StNew York, NY 10012",40.724406,-74.003798,Ba'al Cafe & Falafel,8.0
1135,"683 8th AveNew York, NY 10018",40.758013,-73.989243,Maoz Falafel & Grill,8.0
1136,"141 E 96th StNew York, NY 10128",40.786113,-73.951192,Gyro96,9.0
1137,"329 Kent AveBrooklyn, NY 11249",40.713414,-73.9666,North Brooklyn Farms Supper Club,8.0
1138,"329 Kent AveBrooklyn, NY 11249",40.713414,-73.966624,North Brooklyn Farms Supper Club,8.0
1139,"1000 Avenue of the AmericasNew York, NY 10018",40.751739,-73.986051,Chick-fil-A,8.0
1140,"1180 Avenue of the Americas,New York, NY 10036",40.757418,-73.981978,Chick-fil-A,7.0
1141,"9015 Queens BlvdElmhurst, NY 11374",40.734465,-73.870515,Chick-fil-A,8.0
1142,"484 3rd AveNew York, NY 10016",40.745045000000005,-73.978881,Sticky's Finger Joint,7.0
1143,"154 E 86th StNew York, NY 10028",40.778904,-73.954982,Shake Shack,8.0
1144,"6815 Northern BlvdWoodside, NY 11372",40.754529,-73.8978,Burger King,5.0
1145,"6815 Northern BlvdWoodside, NY 11372",40.754529,-73.897816,Burger King,5.0
1146,"2821 John F Kennedy BlvdJersey City, NJ 07306",40.732063000000004,-74.066659,New York Fried Chicken,7.0
1147,"3718 34th AveLong Island City, NY 11101",40.757014,-73.921898,Cevabdzinica Sarajevo,8.0
1148,"111 1st AveNew York, NY 10003",40.726942,-73.9861,Maharlika,8.0
1149,"346 E 21st StNew York, NY 10010",40.735676,-73.979963,Grill 21,8.0
1150,"65-40 Woodside AveWoodside, NY 11377",40.743373999999996,-73.898602,Papa's Kitchen,9.0
1151,"525 Hudson StNew York, NY 10014",40.734068,-74.0066,2nd City,9.0
1152,"4009 69th StWoodside, NY 11377",40.746009,-73.895966,Sariling Atin Grill Pastry Shop,9.0
1153,"62-29 Roosevelt AveWoodside, NY 11377",40.745998,-73.901211,Jollibee,7.0
1154,"2 Hope StBrooklyn, NY 11211",40.713788,-73.9578,Manila Social Club,8.0
1155,"201 1st AveNew York, NY 10003",40.730294,-73.98353900000001,Jeepney,8.0
1156,"934 River RdEdgewater, NJ 07020",40.82689,-73.973752,That Fondue Place,6.0
1157,"600 11th AveNew York, NY 10036",40.762439,-73.997146,Gotham West Market,8.0
1158,"700 8th Ave at 44th StNew York, NY 10036",40.758707,-73.988297,City Kitchen,8.0
1159,"230 Park AveNew York, NY 10169",40.754622999999995,-73.9766,Urbanspace Vanderbilt,8.0
1160,"606 8th AveNew York, NY 10018",40.755415,-73.99069200000001,Port Authority Food Court,8.0
1161,"89 E 42nd StManhattan, NY 10017",40.751984,-73.9697,Grand Central,6.0
1162,"89 E 42nd StManhattan, NY 10017",40.751984,-73.969779,Grand Central,6.0
1163,"33rd & BroadwayNew York, NY 10001",40.748986,-73.988022,Broadway Bites,8.0
1164,"E 15th StNew York, NY 10003",40.735931,-73.9913,P.E. & D.D. Fish Stand,10.0
1165,"Corner Of Soverign BankNew York, NY 10017",40.752751,-73.973264,NY Express Biryani,10.0
1166,"W 40th St & 5th AveNew York, NY 10018",40.779517,-73.973599,The Empanada Cart,9.0
1167,"Park SlopeBrooklyn, NY 11217",40.681561,-73.9785,The Empanada Lady,9.0
1168,"54TH St And 5th AveNew York, NY 10019",40.761051,-73.975363,Hallo Berlin German Food Stand,9.0
1169,"Steinway St & 31st AveAstoria, NY 11103",40.761308,-73.917247,Franky's Souvlaki,9.0
1170,"York Ave & E 69th StNew York, NY 10021",40.764918,-73.95517,Big Boss Halal Food,9.0
1171,"127 E 14th StNew York, NY 10003",40.733798,-73.988394,Halal Food Brothers,9.0
1172,"corner of 69th St and Fifth AvenueNew York, NY 10021",40.770517,-73.968441,Hot Dog Vendor 69th and Fifth Ave,6.0
1173,"1000 S 8th AveManhattan, NY 10019",40.766949,-73.9829,Bolivian Llama Party,9.0
1174,"166 E 60th StNew York, NY 10021",40.762240000000006,-73.96638100000001,El Rey del Sabor,8.0
1175,"43rd and 6th AveNew York, NY 10036",40.755515,-73.983622,El Rey Del Sabor,8.0
1176,"20th St & BroadwayNew York, NY 10003",40.739155,-73.989761,TRI Mexican Tacos,9.0
1177,"133 E 110th StNew York, NY 10029",40.795181,-73.944726,Holy Mole Tamale!,9.0
1178,"W 53rd St 6th AveNew York, NY 10019",40.761755,-73.9792,The Halal Guys,9.0
1179,"At E Broadway and Rutgers StNew York, NY 10002",40.713904,-73.9901,Rice Noodle Cart,9.0
1180,"353 W 14th StNew York, NY 10014",40.74108,-74.0046,Mission Ceviche,10.0
1181,"New York, NY 10007",40.713648,-74.008712,Kaya NYC,8.0
1182,"30TH St 30th AveAstoria, NY 11102",40.767164,-73.92246999999999,The Breakfast Shack,10.0
1183,"3010 BroadwayNew York, NY 10027",40.80997,-73.96235300000001,Uncle Luoyang,8.0
1184,"116th St & BroadwayNew York, NY 10027",40.808058,-73.964,Traditional Chinese Food,9.0
1185,"116th St & BroadwayNew York, NY 10027",40.808058,-73.96400799999999,Traditional Chinese Food,9.0
1186,"41-11 Queens BlvdSunnyside, NY 11104",40.743878,-73.923,Greek Bros Grill,10.0
1187,"399 Park Ave 54 StNew York, NY 10022",40.759025,-73.97198,Mysttik Masaala,9.0
1188,"4709 Center BvldLong Island City, NY 11109",40.745315000000005,-73.955876,Mysttik Masaala,9.0
1189,"62ND St And Madison AveNew York, NY 10065",40.765467,-73.970045,Tony's Grille,9.0
1190,"338 Ave Of The AmericasNew York, NY 10014",40.731662,-74.000984,Anton's Dumplings,9.0
1191,"50TH St And 6th AveNew York, NY 10019",40.759889,-73.98044200000001,Steak Freak,9.0
1192,"10 Hanover SqNew York, NY 10005",40.704561,-74.0089,Luckyim Thai,8.0
1193,"46th St & 6th AveNew York, NY 10017",40.757394,-73.982262,Luckyim Thai truck,8.0
1194,"New York, NY 11201",40.703,-73.986721,Sweet Chili,8.0
1195,"1 BroadwayNew York, NY 10004",40.704924,-74.0137,The GoGo Grill,9.0
1196,"558 Broome StNew York, NY 10013",40.724364,-74.0057,La Sirene,9.0
1197,"163 Duane StNew York, NY 10013",40.716958,-74.0088,Bouley,9.0
1198,"163 E 33rd StNew York, NY 10016",40.745407,-73.9791,Le Parisien,8.0
1199,"52 Havemeyer StBrooklyn, NY 11211",40.714887,-73.9547,Pates Et Traditions,9.0
1200,"630 9th AveNew York, NY 10036",40.759954,-73.9912,Marseille,7.0
1201,"112 Suffolk StNew York, NY 10002",40.718788,-73.985923,Antibes Bistro,7.0
1202,"180 Ludlow StNew York, NY 10002",40.721831,-73.9872,Dirty French,8.0
1203,"69 Thompson StNew York, NY 10012",40.724486999999996,-74.00327,Vin et Fleurs,8.0
1204,"180 Prince StNew York, NY 10012",40.726135,-74.0021,Raoul's Restaurant,8.0
1205,"409-411 Atlantic AveBrooklyn, NY 11217",40.68701,-73.984227,Bacchus Bistrot a Vins,8.0
1206,"72 Macdougal StNew York, NY 10012",40.728246,-74.0017,Chez Jacqueline,7.0
1207,"924 2nd AveNew York, NY 10022",40.754255,-73.968604,Matisse,8.0
1208,"340 W BroadwayNew York, NY 10013",40.722475,-74.0037,Felix,6.0
1209,"414 W 42nd StNew York, NY 10036",40.758619,-73.993413,Chez Josephine,8.0
1210,"180 Spring StNew York, NY 10012",40.724678000000004,-74.002624,Bistro Les Amis,8.0
1211,"1740 BroadwayNew York, NY 10019",40.764934000000004,-73.9817,Brasserie Cognac,7.0
1212,"177 9th AveNew York, NY 10011",40.745039,-74.002786,La Bergamote NYC,8.0
1213,"110 Thompson StNew York, NY 10012",40.725697,-74.0016,Cocotte,8.0
1214,"282 BoweryNew York, NY 10012",40.723915000000005,-73.9927,Cherche Midi,8.0
1215,"24 5th AveNew York, NY 10011",40.733036,-73.99602800000001,Claudette,8.0
1216,"365 W 50th StNew York, NY 10019",40.763448,-73.988325,Chez Napoleon,8.0
1217,"154 E 39th StNew York, NY 10016",40.748919,-73.9763,Chicken Provence,9.0
1218,"320 Atlantic AveBoerum Hill, NY 11201",40.687945,-73.98825699999999,French Louie,8.0
1219,"1057 Lexington AveNew York, NY 10021",40.772397,-73.960475,Orsay,7.0
1220,"225 Columbus AveNew York, NY 10023",40.776209,-73.9792,Bistro Cassis Restaurant,7.0
1221,"1008 2nd AveNew York, NY 10022",40.756832,-73.9668,La Mangeoire,7.0
1222,"199 Prince StNew York, NY 10012",40.726719,-74.0027,Little Prince,7.0
1223,"405 E 52nd StNew York, NY 10022",40.755006,-73.9646,Le Perigord,7.0
1224,"22 E 66th StNew York, NY 10065",40.767964,-73.9688,Bistro Chat Noir,8.0
1225,"75 W 68th StNew York, NY 10023",40.774924,-73.9802,La Boite en Bois,7.0
1226,"948 1st AveNew York, NY 10022",40.75523,-73.965164,Jubilee,8.0
1227,"225 Liberty StNew York, NY 10281",40.711983000000004,-74.0152,Beaubourg,5.0
1228,"238 Malcolm X BlvdBedford-Stuyvesant, NY 11221",40.684961,-73.929728,L'Antagoniste,9.0
1229,"218 BoweryNew York, NY 10012",40.721956,-73.9937,Rebelle,8.0
1230,"44 E 92nd StNew York, NY 10128",40.784463,-73.955895,Table dH_te,8.0
1231,"356 E 51st StNew York, NY 10022",40.754492,-73.966208,Deux Amis,8.0
1232,"100 E 63rd StNew York, NY 10065",40.765021999999995,-73.9676,Vaucluse,8.0
1233,"231 Lenox AveNew York, NY 10027",40.805653,-73.9473,Cheri,8.0
1234,"102 W 86th StNew York, NY 10024",40.786351,-73.9726,La Mirabelle,8.0
1235,"105 Norman AveBrooklyn, NY 11222",40.725835,-73.9511,Le Fond,9.0
1236,"605 Hudson StNew York, NY 10014",40.737265,-74.006015,La Ripaille,7.0
1237,"1022A Lexington AveNew York, NY 10021",40.771088,-73.9619,Casimir & CO,7.0
1238,"405 East 58th StNew York, NY 10022",40.758887,-73.9619,Bistro Vendome,8.0
1239,"20 E 69th StNew York, NY 10021",40.769744,-73.9663,Le Charlot,6.0
1240,"1312 Madison AveNew York, NY 10128",40.785271,-73.95581800000001,Le Paris Bistrot,7.0
1241,"1343 2 AveNew York, NY 10021",40.768015000000005,-73.9592,Jean Claude 2,8.0
1242,"185 Sullivan StNew York, NY 10012",40.728348,-74.0006,Mimi NYC,9.0
1243,"151 E 82nd StNew York, NY 10028",40.776897,-73.9569,The Simone,9.0
1244,"138 Lafayette StNew York, NY 10013",40.719139,-74.0002,Le Coucou,9.0
1245,"251 E 110th StNew York, NY 10029",40.793503,-73.9409,Tastings Social Presents Mountain Bird,9.0
1246,"323 E 79th StNew York, NY 10075",40.773094,-73.953827,Quatorze Bis,8.0
1247,"181 E 78th StNew York, NY 10075",40.773888,-73.9581,Monte - Carlo NYC,8.0
1248,"2 Clarkson StNew York, NY 10014",40.729354,-74.0052,La Gauloise,8.0
1249,"60 W 23rd StNew York, NY 10010",40.742561,-73.9922,Le Restaurant d'Alex,10.0
1250,"138 Lafayette StNew York, NY 10013",40.719139,-74.00025,Le Coucou,9.0
1251,"100 E 63rd StNew York, NY 10065",40.765021999999995,-73.96760400000001,Vaucluse,8.0
1252,"10 Columbus Cir, Fl 4New York, NY 10019",40.768152,-73.982762,Per Se,9.0
1253,"151 E 82nd StNew York, NY 10028",40.776897,-73.956924,The Simone,9.0
1254,"163 Duane StNew York, NY 10013",40.716958,-74.00889699999999,Bouley,9.0
1255,"405 E 52nd StNew York, NY 10022",40.755006,-73.96462,Le Perigord,7.0
1256,"60 W 23rd StNew York, NY 10010",40.742561,-73.992267,Le Restaurant d'Alex,10.0
1257,"35 E 76th StNew York, NY 10021",40.774297,-73.96299300000001,The Carlyle Restaurant,8.0
1258,"276 Bay Ridge AveBrooklyn, NY 11220",40.635816999999996,-74.0264,Petit Oven,9.0
1259,"49 W 44th StNew York, NY 10036",40.755784000000006,-73.9819,Triomphe,7.0
1260,"55 W 44th StNew York, NY 10036",40.75594,-73.982111,DB Bistro Moderne,7.0
1261,"113 Macdougal StNew York, NY 10012",40.730004,-74.0006,Minetta Tavern,8.0
1262,"1170 BroadwayNew York, NY 10001",40.7449,-73.98848199999999,The NoMad Restaurant,8.0
1263,"239 E 5th StNew York, NY 10003",40.727066,-73.9892,Degustation,8.0
1264,"60 E 65th St.New York, NY 10065",40.766773,-73.9676,Daniel,9.0
1265,"60 E 65th St.New York, NY 10065",40.766773,-73.967607,Daniel,9.0
1266,"182 W 58th StNew York, NY 10019",40.765991,-73.9793,Petrossian,7.0
1267,"45 Rockefeller PlzNew York, NY 10111",40.75912,-73.9781,Brasserie Ruhlmann,7.0
1268,"5 Beekman StNew York, NY 10038",40.711194,-74.0069,Augustine,10.0
1269,"80 Spring StNew York, NY 10012",40.72273,-73.9983,Balthazar Restaurant,8.0
1270,"1 Central Park WNew York, NY 10023",40.769069,-73.98156,Nougatine at Jean-Georges,8.0
1271,"253 W 11th StNew York, NY 10014",40.736345,-74.003454,Tartine,8.0
1272,"214 Smith StBrooklyn, NY 11201",40.684492999999996,-73.9922,Cafe Luluc,8.0
1273,"1010 50th AveLong Island City, NY 11101",40.742582,-73.953805,Caf_ Henri,8.0
1274,"1695 2nd AveNew York, NY 10128",40.779171999999996,-73.951084,Cafe DAlsace,8.0
1275,"183 9th AveNew York, NY 10011",40.745406,-74.002402,Le Grainne Cafe,8.0
1276,"177 Henry StNew York, NY 10002",40.713481,-73.9886,Les Enfants de Boheme,9.0
1277,"1439 York AveNew York, NY 10075",40.769798,-73.95180400000001,Le Moulin a Cafe,8.0
1278,"351 E 12th StNew York, NY 10003",40.730309000000005,-73.9837,Ducks Eatery,8.0
1279,"88 W BroadwayNew York, NY 10007",40.715357,-74.009495,Bouley Test Kitchen,9.0
1280,"225 Liberty StNew York, NY 10281",40.711983000000004,-74.015265,L_æ_Appart,10.0
1281,"30 E 68th StNew York, NY 10065",40.768975,-73.967073,Bel Ami,8.0
1282,"33-04 36th AveAstoria, NY 11106",40.755595,-73.92805,Cafe Triskell,9.0
1283,"515 W 52nd StNew York, NY 10019",40.766562,-73.991691,La Bergamote,8.0
1284,"135 Atlantic AveBrooklyn, NY 11201",40.69073,-73.9955,Chez Moi,8.0
1285,"188 Orchard StNew York, NY 10002",40.721827000000005,-73.9879,Le French Diner,9.0
1286,"153 E 33rd StNew York, NY 10016",40.745495,-73.9795,La Tarte Flambee,9.0
1287,"215 Union StBrooklyn, NY 11231",40.683486,-73.9992,La Cigogne,9.0
1288,"127 E 7th StNew York, NY 10009",40.726473,-73.9839,Le Village,9.0
1289,"179 W BroadwayNew York, NY 10013",40.717940000000006,-74.0071,Landmarc,7.0
1290,"42 Grove StNew York, NY 10014",40.732852,-74.0042,Buvette,8.0
1291,"1 Little W 12th StNew York, NY 10014",40.739672,-74.006,Bagatelle,6.0
1292,"130 E 57th StNew York, NY 10022",40.760853000000004,-73.969403,Opia Restaurant,6.0
1293,"155 W 51st StNew York, NY 10019",40.761557,-73.981763,Le Bernardin,9.0
1294,"1 Little W 12th StNew York, NY 10014",40.739672,-74.006072,Bagatelle,6.0
1295,"853 Lexington AveNew York, NY 10065",40.765589,-73.9654,Sel & Poivre,7.0
1296,"44 W 45th StNew York, NY 10036",40.756267,-73.981014,Gaby,7.0
1297,"1309 3rd AveNew York, NY 10021",40.771485999999996,-73.9589,Bistro Le Steak,7.0
1298,"60 W 57th StNew York, NY 10019",40.764028,-73.977,Rue 57,7.0
1299,"103 Ave BNew York, NY 10009",40.724707,-73.9811,PMF Pardon My French,8.0
1300,"398 W BroadwayNew York, NY 10012",40.724393,-74.0024,Ladure Soho,7.0
1301,"151 E 58th StNew York, NY 10022",40.761503000000005,-73.9674,Le Cirque,7.0
1302,"151 E 58th StNew York, NY 10022",40.761503000000005,-73.96743599999999,Le Cirque,7.0
1303,"3 E 52nd StNew York, NY 10022",40.759679,-73.9755,La Grenouille,8.0
1304,"3 E 52nd StNew York, NY 10022",40.759679,-73.97556999999999,La Grenouille,8.0
1305,"149 E 57th StNew York, NY 10022",40.760856,-73.9683,Le Colonial,7.0
1306,"22 W 8th StNew York, NY 10011",40.732628000000005,-73.9976,Amlie,9.0
1307,"60 W 55th StNew York, NY 10019",40.762564000000005,-73.977281,Benoit,7.0
1308,"230 E 51st StNew York, NY 10022",40.755746,-73.9691,Le Bateau Ivre,8.0
1309,"14 1st AveNew York, NY 10009",40.723321999999996,-73.988,Lucien,8.0
1310,"52 W 33rd StNew York, NY 10001",40.748705,-73.987317,Petit Poulet,8.0
1311,"94 Chambers StNew York, NY 10007",40.714555,-74.00756899999999,Racines,8.0
1312,"2058 Broadway AveNew York, NY 10023",40.777484,-73.98179300000001,Le Pif,8.0
1313,"78 Carmine StNew York, NY 10014",40.729486,-74.0046,GLOO,8.0
1314,"245 W 29th StNew York, NY 10001",40.748783,-73.994601,OCabanon,8.0
1315,"77th and 3rdNew York, NY 10021",40.772958,-73.9582,Fruit and Veggie Guy,9.0
1316,"77th and 3rdNew York, NY 10021",40.772958,-73.95825400000001,Fruit and Veggie Guy,9.0
1317,"299 BoweryNew York, NY 10003",40.724384,-73.9921,DBGB Kitchen and Bar,7.0
1318,"836 9th AveNew York, NY 10019",40.766434999999994,-73.98676400000001,Bar Bacon,8.0
1319,"150 W 10th StNew York, NY 10014",40.734343,-74.00109499999999,Highlands,8.0
1320,"206 Thompson StNew York, NY 10012",40.728613,-73.999324,The Malt House,8.0
1321,"647 Grand StBrooklyn, NY 11211",40.71163,-73.9464,The Grand Bar and Grill,9.0
1322,"127 Ludlow StNew York, NY 10002",40.719865999999996,-73.9884,Set L.E.S,8.0
1323,"1590 2nd AveNew York, NY 10028",40.775496999999994,-73.953294,The Penrose,8.0
1324,"169 8th AveNew York, NY 10011",40.742705,-74.000776,Cooper's Craft & Kitchen,8.0
1325,"252 W 29th StNew York, NY 10001",40.74875,-73.99522900000001,Haymaker Bar and Kitchen,8.0
1326,"685 5th AveBrooklyn, NY 11215",40.661421000000004,-73.992948,jeatjet?,8.0
1327,"108 Greenwich StNew York, NY 10006",40.708603000000004,-74.013599,Suspenders Restaurant & Bar,10.0
1328,"157 Bleecker StNew York, NY 10012",40.728632,-73.9998,Carroll Place,8.0
1329,"1170 BroadwayNew York, NY 10001",40.745045000000005,-73.9885,The NoMad Hotel,8.0
1330,"145 E Houston StNew York, NY 10002",40.723107,-73.98975300000001,Fools Gold NYC,8.0
1331,"41-11 49th StreetSunnyside, NY 11104",40.746004,-73.9152,The Alcove,10.0
1332,"5 West 31st StNew York, NY 10001",40.746961,-73.9864,Osamil,8.0
